province_name,town_name,location_type,type_of_water_source,number_of_people_served,time_in_queue,pollution_results,pollutant_ppm,biological
Akatsi,Harare,Urban,well,206,0,Clean,0.070061,0.0000121007
Akatsi,Harare,Urban,well,360,0,"Contaminated: Biological",0,495.898
Akatsi,Harare,Urban,tap_in_home_broken,806,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,242,0,Clean,0.0162786,0.0000214618
Akatsi,Harare,Urban,well,364,0,Clean,0.0952679,0.0000987821
Akatsi,Harare,Urban,well,188,0,Clean,0.0164226,0.0000353174
Akatsi,Harare,Urban,well,386,0,"Contaminated: Chemical",4.17991,0
Akatsi,Harare,Urban,tap_in_home,822,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home_broken,526,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home_broken,992,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home_broken,382,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,384,0,"Contaminated: Chemical",8.22886,0
Akatsi,Harare,Urban,tap_in_home,400,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,214,0,"Contaminated: Biological",0,485.162
Akatsi,Harare,Urban,well,222,0,Clean,0.0673961,0.0000546824
Akatsi,Harare,Urban,well,212,0,Clean,0.0810245,0.0000231237
Akatsi,Harare,Urban,well,378,0,Clean,0.0246401,0.0000232293
Akatsi,Harare,Urban,well,162,0,Clean,0.0830376,0.0000326307
Akatsi,Harare,Urban,tap_in_home,856,0,NULL,NULL,NULL
Akatsi,Harare,Urban,river,542,19,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home,560,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,384,0,"Contaminated: Biological",0,182.88
Akatsi,Harare,Urban,shared_tap,308,45,NULL,NULL,NULL
Akatsi,Harare,Urban,well,214,0,"Contaminated: Biological",0,495.898
Akatsi,Harare,Urban,river,602,14,NULL,NULL,NULL
Akatsi,Harare,Urban,well,204,0,"Contaminated: Chemical",4.64811,0
Akatsi,Harare,Urban,tap_in_home_broken,952,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,398,0,"Contaminated: Chemical",8.41307,0
Akatsi,Harare,Urban,tap_in_home_broken,612,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home_broken,374,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,166,0,"Contaminated: Biological",0,267.371
Akatsi,Harare,Urban,well,252,0,Clean,0.0551011,0.000046163
Akatsi,Harare,Urban,tap_in_home,858,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home,676,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home_broken,688,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home_broken,626,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,344,0,Clean,0.0402712,0.0000790316
Akatsi,Harare,Urban,well,254,0,Clean,0.0345195,0.0000626836
Akatsi,Harare,Urban,river,406,26,NULL,NULL,NULL
Akatsi,Harare,Urban,well,390,0,"Contaminated: Biological",0,262.668
Akatsi,Harare,Urban,tap_in_home,454,0,NULL,NULL,NULL
Akatsi,Harare,Urban,shared_tap,1570,23,NULL,NULL,NULL
Akatsi,Harare,Urban,well,338,0,Clean,0.0943536,0.0000690184
Akatsi,Harare,Urban,well,316,0,Clean,0.050671,0.0000260694
Akatsi,Harare,Urban,tap_in_home_broken,730,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,174,0,"Contaminated: Chemical",8.91068,0
Akatsi,Harare,Urban,tap_in_home_broken,892,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home,506,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home,666,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,280,0,Clean,0.0935354,0.0000189203
Akatsi,Harare,Urban,well,162,0,Clean,0.0466018,0.0000266349
Akatsi,Harare,Urban,well,346,0,Clean,0.0379071,0.0000558923
Akatsi,Harare,Urban,tap_in_home,766,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home,750,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,284,0,Clean,0.0161469,0.0000789247
Akatsi,Harare,Urban,well,336,0,"Contaminated: Chemical",1.96941,0
Akatsi,Harare,Urban,river,442,13,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home,878,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home,920,0,NULL,NULL,NULL
Akatsi,Harare,Urban,shared_tap,2754,29,NULL,NULL,NULL
Akatsi,Harare,Urban,well,256,0,Clean,0.0374402,0.0000357848
Akatsi,Harare,Urban,tap_in_home_broken,920,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home,764,0,NULL,NULL,NULL
Akatsi,Harare,Urban,shared_tap,564,64,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home,356,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,252,0,Clean,0.0551869,0.0000335685
Akatsi,Harare,Urban,well,376,0,Clean,0.0161482,0.0000348499
Akatsi,Harare,Urban,well,398,0,"Contaminated: Chemical",1.40897,0
Akatsi,Harare,Urban,shared_tap,3456,240,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home_broken,700,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,270,0,"Contaminated: Biological",0,16.3823
Akatsi,Harare,Urban,well,186,0,Clean,0.064936,0.000060689
Akatsi,Harare,Urban,well,174,0,"Contaminated: Biological",0,262.668
Akatsi,Harare,Urban,well,394,0,"Contaminated: Biological",0,20.7707
Akatsi,Harare,Urban,well,206,0,Clean,0.0383575,0.0000967075
Akatsi,Harare,Urban,well,248,0,"Contaminated: Chemical",7.28751,0
Akatsi,Harare,Urban,well,292,0,"Contaminated: Chemical",9.74983,0
Akatsi,Harare,Urban,well,330,0,Clean,0.0666803,0.0000570899
Akatsi,Harare,Urban,shared_tap,3198,240,NULL,NULL,NULL
Akatsi,Harare,Urban,well,274,0,Clean,0.0265335,0.00000827685
Akatsi,Harare,Urban,tap_in_home_broken,758,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,316,0,"Contaminated: Chemical",4.16511,0
Akatsi,Harare,Urban,well,356,0,Clean,0.0153898,0.0000509702
Akatsi,Harare,Urban,tap_in_home_broken,656,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,336,0,Clean,0.0400936,0.0000218021
Akatsi,Harare,Urban,well,324,0,"Contaminated: Biological",0,318.664
Akatsi,Harare,Urban,well,268,0,Clean,0.0713004,0.0000171588
Akatsi,Harare,Urban,tap_in_home,426,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home_broken,670,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home_broken,684,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home,882,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,392,0,"Contaminated: Biological",0,96.6341
Akatsi,Harare,Urban,well,394,0,Clean,0.0167518,0.0000675459
Akatsi,Harare,Urban,tap_in_home_broken,712,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,366,0,Clean,0.0687528,0.0000717867
Akatsi,Harare,Urban,shared_tap,2056,172,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home,726,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,390,0,Clean,0.0382582,0.0000633902
Akatsi,Harare,Urban,well,232,0,"Contaminated: Biological",0,485.162
Akatsi,Harare,Urban,river,514,19,NULL,NULL,NULL
Akatsi,Harare,Urban,well,338,0,"Contaminated: Biological",0,267.371
Akatsi,Harare,Urban,tap_in_home,554,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,192,0,Clean,0.0401437,0.0000748849
Akatsi,Harare,Urban,well,182,0,Clean,0.0167815,0.00000606729
Akatsi,Harare,Urban,tap_in_home_broken,600,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,210,0,"Contaminated: Chemical",4.55385,0
Akatsi,Harare,Urban,well,290,0,"Contaminated: Chemical",9.98842,0
Akatsi,Harare,Urban,well,244,0,"Contaminated: Biological",0,96.6341
Akatsi,Harare,Urban,tap_in_home,666,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,350,0,Clean,0.0977287,0.0000748974
Akatsi,Harare,Urban,tap_in_home,982,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,244,0,Clean,0.096785,0.0000322076
Akatsi,Harare,Urban,well,262,0,Clean,0.0393184,0.0000638016
Akatsi,Harare,Urban,well,334,0,"Contaminated: Biological",0,182.88
Akatsi,Harare,Urban,tap_in_home,940,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home,520,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,392,0,"Contaminated: Biological",0,182.88
Akatsi,Harare,Urban,river,600,7,NULL,NULL,NULL
Akatsi,Harare,Urban,well,268,0,"Contaminated: Biological",0,2.49692
Akatsi,Harare,Urban,tap_in_home_broken,322,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home_broken,934,0,NULL,NULL,NULL
Akatsi,Harare,Urban,shared_tap,398,17,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home_broken,844,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home_broken,610,0,NULL,NULL,NULL
Akatsi,Harare,Urban,shared_tap,3664,30,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home_broken,552,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,352,0,"Contaminated: Biological",0,182.88
Akatsi,Harare,Urban,tap_in_home,522,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,268,0,"Contaminated: Chemical",4.85103,0
Akatsi,Harare,Urban,tap_in_home_broken,840,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,362,0,"Contaminated: Biological",0,318.664
Akatsi,Harare,Urban,well,202,0,"Contaminated: Biological",0,318.664
Akatsi,Harare,Urban,tap_in_home,474,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,270,0,Clean,0.0276412,0.0000502404
Akatsi,Harare,Urban,tap_in_home_broken,744,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,196,0,"Contaminated: Chemical",8.60412,0
Akatsi,Harare,Urban,shared_tap,3830,240,NULL,NULL,NULL
Akatsi,Harare,Urban,well,210,0,Clean,0.0299578,0.0000242865
Akatsi,Harare,Urban,tap_in_home_broken,670,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home_broken,378,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home_broken,980,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home,482,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home_broken,376,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,344,0,Clean,0.0143271,0.0000168616
Akatsi,Harare,Urban,well,172,0,"Contaminated: Biological",0,267.371
Akatsi,Harare,Urban,well,362,0,"Contaminated: Chemical",2.13389,0
Akatsi,Harare,Urban,well,298,0,"Contaminated: Biological",0,485.162
Akatsi,Harare,Urban,tap_in_home,516,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,378,0,"Contaminated: Biological",0,318.664
Akatsi,Harare,Urban,tap_in_home_broken,798,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home_broken,330,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,324,0,Clean,0.0417503,0.0000356838
Akatsi,Harare,Urban,tap_in_home_broken,692,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home_broken,990,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,278,0,"Contaminated: Biological",0,262.668
Akatsi,Harare,Urban,river,842,17,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home_broken,804,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,232,0,"Contaminated: Biological",0,1.83594
Akatsi,Harare,Urban,well,318,0,"Contaminated: Biological",0,495.898
Akatsi,Harare,Urban,well,342,0,"Contaminated: Chemical",9.4859,0
Akatsi,Harare,Urban,tap_in_home_broken,488,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,290,0,Clean,0.0417806,0.00000607185
Akatsi,Harare,Urban,well,162,0,"Contaminated: Biological",0,485.162
Akatsi,Harare,Urban,shared_tap,984,20,NULL,NULL,NULL
Akatsi,Harare,Urban,well,180,0,"Contaminated: Chemical",2.25368,0
Akatsi,Harare,Urban,tap_in_home,382,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home,618,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home,874,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home_broken,412,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,324,0,Clean,0.0356761,0.0000267723
Akatsi,Harare,Urban,tap_in_home,398,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,324,0,"Contaminated: Biological",0,47.2184
Akatsi,Harare,Urban,well,328,0,"Contaminated: Chemical",7.61865,0
Akatsi,Harare,Urban,well,226,0,Clean,0.0587711,0.0000331048
Akatsi,Harare,Urban,well,354,0,"Contaminated: Biological",0,182.88
Akatsi,Harare,Urban,tap_in_home,734,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home,392,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,368,0,"Contaminated: Chemical",5.57598,0
Akatsi,Harare,Urban,well,324,0,"Contaminated: Biological",0,182.88
Akatsi,Harare,Urban,tap_in_home_broken,722,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,190,0,"Contaminated: Chemical",7.47288,0
Akatsi,Harare,Urban,well,304,0,Clean,0.0463803,0.00000422417
Akatsi,Harare,Urban,well,188,0,Clean,0.0652654,0.0000173456
Akatsi,Harare,Urban,well,378,0,Clean,0.0715735,0.000039313
Akatsi,Harare,Urban,well,238,0,"Contaminated: Biological",0,262.668
Akatsi,Harare,Urban,well,354,0,Clean,0.0113271,0.0000132463
Akatsi,Harare,Urban,tap_in_home_broken,574,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,334,0,"Contaminated: Biological",0,318.664
Akatsi,Harare,Urban,tap_in_home_broken,668,0,NULL,NULL,NULL
Akatsi,Harare,Urban,shared_tap,3866,240,NULL,NULL,NULL
Akatsi,Harare,Urban,well,244,0,Clean,0.0523872,0.0000172284
Akatsi,Harare,Urban,well,356,0,Clean,0.0676842,0.0000427098
Akatsi,Harare,Urban,tap_in_home,694,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home_broken,770,0,NULL,NULL,NULL
Akatsi,Harare,Urban,river,918,8,NULL,NULL,NULL
Akatsi,Harare,Urban,well,304,0,"Contaminated: Chemical",2.54566,0
Akatsi,Harare,Urban,tap_in_home,826,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,340,0,"Contaminated: Chemical",4.33524,0
Akatsi,Harare,Urban,tap_in_home,856,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,388,0,"Contaminated: Chemical",3.36041,0
Akatsi,Harare,Urban,tap_in_home,794,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,210,0,"Contaminated: Chemical",4.25479,0
Akatsi,Harare,Urban,well,286,0,"Contaminated: Biological",0,41.5018
Akatsi,Harare,Urban,well,352,0,Clean,0.0370928,0.0000716733
Akatsi,Harare,Urban,well,348,0,Clean,0.0909901,0.0000434834
Akatsi,Harare,Urban,tap_in_home,488,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home,306,0,NULL,NULL,NULL
Akatsi,Harare,Urban,shared_tap,830,83,NULL,NULL,NULL
Akatsi,Harare,Urban,well,184,0,"Contaminated: Biological",0,495.898
Akatsi,Harare,Urban,tap_in_home,560,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home,460,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home_broken,394,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,240,0,"Contaminated: Chemical",2.23809,0
Akatsi,Harare,Urban,well,390,0,"Contaminated: Chemical",5.46739,0
Akatsi,Harare,Urban,shared_tap,664,71,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home_broken,726,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,162,0,Clean,0.0270175,0.0000171759
Akatsi,Harare,Urban,well,172,0,"Contaminated: Biological",0,96.6341
Akatsi,Harare,Urban,well,300,0,"Contaminated: Chemical",3.81109,0
Akatsi,Harare,Urban,well,302,0,"Contaminated: Chemical",3.40373,0
Akatsi,Harare,Urban,well,238,0,Clean,0.0862577,0.0000422834
Akatsi,Harare,Urban,tap_in_home,362,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,312,0,"Contaminated: Chemical",4.05258,0
Akatsi,Harare,Urban,tap_in_home_broken,322,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,252,0,"Contaminated: Chemical",4.97264,0
Akatsi,Harare,Urban,tap_in_home_broken,996,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home_broken,654,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,330,0,Clean,0.0757392,0.0000766166
Akatsi,Harare,Urban,tap_in_home_broken,732,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,364,0,Clean,0.0852059,0.0000942841
Akatsi,Harare,Urban,well,200,0,"Contaminated: Biological",0,182.88
Akatsi,Harare,Urban,tap_in_home,584,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home,446,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,370,0,Clean,0.0980405,0.0000893572
Akatsi,Harare,Urban,well,202,0,Clean,0.0316961,0.0000661843
Akatsi,Harare,Urban,well,258,0,"Contaminated: Biological",0,30.8144
Akatsi,Harare,Urban,tap_in_home,328,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home,312,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home,438,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,306,0,"Contaminated: Biological",0,15.6288
Akatsi,Harare,Urban,well,302,0,"Contaminated: Biological",0,318.664
Akatsi,Harare,Urban,well,186,0,"Contaminated: Chemical",4.77361,0
Akatsi,Harare,Urban,well,354,0,Clean,0.0590769,0.0000488722
Akatsi,Harare,Urban,tap_in_home_broken,542,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home_broken,572,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,202,0,"Contaminated: Biological",0,485.162
Akatsi,Harare,Urban,tap_in_home_broken,314,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,284,0,"Contaminated: Biological",0,262.668
Akatsi,Harare,Urban,well,172,0,"Contaminated: Biological",0,485.162
Akatsi,Harare,Urban,well,368,0,"Contaminated: Chemical",9.85451,0
Akatsi,Harare,Urban,well,186,0,"Contaminated: Chemical",3.62792,0
Akatsi,Harare,Urban,tap_in_home_broken,738,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home,672,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home_broken,862,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,160,0,Clean,0.0173914,0.0000634402
Akatsi,Harare,Urban,tap_in_home,374,0,NULL,NULL,NULL
Akatsi,Harare,Urban,shared_tap,2944,236,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home_broken,504,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,262,0,Clean,0.0510874,0.0000183899
Akatsi,Harare,Urban,well,342,0,"Contaminated: Chemical",3.47127,0
Akatsi,Harare,Urban,well,366,0,Clean,0.0119989,0.0000634546
Akatsi,Harare,Urban,well,252,0,Clean,0.0880139,0.0000863631
Akatsi,Harare,Urban,well,222,0,Clean,0.0618154,0.000063648
Akatsi,Harare,Urban,well,314,0,"Contaminated: Biological",0,495.898
Akatsi,Harare,Urban,well,234,0,"Contaminated: Biological",0,27.5207
Akatsi,Harare,Urban,tap_in_home,792,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home,732,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,390,0,"Contaminated: Biological",0,318.664
Akatsi,Harare,Urban,well,372,0,"Contaminated: Chemical",3.4834,0
Akatsi,Harare,Urban,tap_in_home,856,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home_broken,584,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home,722,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home_broken,808,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,332,0,"Contaminated: Biological",0,262.668
Akatsi,Harare,Urban,well,326,0,Clean,0.0332503,0.0000716228
Akatsi,Harare,Urban,well,192,0,Clean,0.0994754,0.0000301878
Akatsi,Harare,Urban,well,194,0,"Contaminated: Chemical",3.01953,0
Akatsi,Harare,Urban,well,240,0,"Contaminated: Biological",0,38.2684
Akatsi,Harare,Urban,tap_in_home,718,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,184,0,"Contaminated: Chemical",4.88509,0
Akatsi,Harare,Urban,tap_in_home,798,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home_broken,376,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home,900,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,334,0,Clean,0.0576902,0.0000106531
Akatsi,Harare,Urban,tap_in_home,638,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home_broken,930,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home_broken,816,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,236,0,"Contaminated: Chemical",5.95437,0
Akatsi,Harare,Urban,tap_in_home_broken,422,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home_broken,914,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home_broken,842,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home_broken,890,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,384,0,"Contaminated: Chemical",4.2127,0
Akatsi,Harare,Urban,well,262,0,Clean,0.0391789,0.00000426508
Akatsi,Harare,Urban,tap_in_home_broken,608,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,308,0,Clean,0.0985839,0.0000675762
Akatsi,Harare,Urban,tap_in_home,738,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,316,0,"Contaminated: Biological",0,49.0108
Akatsi,Harare,Urban,tap_in_home,736,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home_broken,408,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,182,0,"Contaminated: Chemical",2.15456,0
Akatsi,Harare,Urban,tap_in_home,956,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,240,0,Clean,0.0712546,0.0000118337
Akatsi,Harare,Urban,well,190,0,"Contaminated: Biological",0,49.1193
Akatsi,Harare,Urban,tap_in_home,992,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home_broken,422,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,374,0,"Contaminated: Biological",0,318.664
Akatsi,Harare,Urban,shared_tap,3082,30,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home,754,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home_broken,304,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,398,0,"Contaminated: Biological",0,267.371
Akatsi,Harare,Urban,well,228,0,"Contaminated: Biological",0,495.898
Akatsi,Harare,Urban,tap_in_home_broken,342,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,292,0,Clean,0.0239405,0.0000406044
Akatsi,Harare,Urban,tap_in_home_broken,458,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,340,0,"Contaminated: Biological",0,96.6341
Akatsi,Harare,Urban,well,210,0,"Contaminated: Biological",0,485.162
Akatsi,Harare,Urban,well,374,0,Clean,0.0141907,0.0000739989
Akatsi,Harare,Urban,tap_in_home,910,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,290,0,Clean,0.0114369,0.0000320287
Akatsi,Harare,Urban,well,324,0,Clean,0.0865364,0.0000210743
Akatsi,Harare,Urban,well,234,0,Clean,0.0845601,0.0000165326
Akatsi,Harare,Urban,tap_in_home,518,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home_broken,576,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,160,0,Clean,0.0293711,0.0000217547
Akatsi,Harare,Urban,tap_in_home,924,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home,820,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,390,0,"Contaminated: Chemical",8.43337,0
Akatsi,Harare,Urban,well,212,0,"Contaminated: Biological",0,19.2685
Akatsi,Harare,Urban,well,238,0,Clean,0.0998334,0.0000236542
Akatsi,Harare,Urban,well,346,0,Clean,0.0432579,0.0000645797
Akatsi,Harare,Urban,well,336,0,"Contaminated: Chemical",9.62735,0
Akatsi,Harare,Urban,tap_in_home_broken,574,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home,514,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,394,0,Clean,0.0435972,0.0000228655
Akatsi,Harare,Urban,tap_in_home,498,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,298,0,"Contaminated: Biological",0,267.371
Akatsi,Harare,Urban,tap_in_home,618,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,168,0,"Contaminated: Chemical",4.74054,0
Akatsi,Harare,Urban,tap_in_home_broken,494,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home_broken,498,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home,354,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,318,0,Clean,0.0477705,0.0000753314
Akatsi,Harare,Urban,tap_in_home,622,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home,608,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home_broken,812,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home,634,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home,862,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,336,0,"Contaminated: Biological",0,43.3835
Akatsi,Harare,Urban,tap_in_home,904,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,336,0,Clean,0.0305404,22.0255
Akatsi,Harare,Urban,tap_in_home_broken,926,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,192,0,Clean,0.0221257,0.0000186169
Akatsi,Harare,Urban,well,160,0,"Contaminated: Chemical",6.85168,0
Akatsi,Harare,Urban,tap_in_home_broken,418,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home_broken,886,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home_broken,816,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home_broken,474,0,NULL,NULL,NULL
Akatsi,Harare,Urban,tap_in_home,452,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,272,0,Clean,0.0618536,0.0000600501
Akatsi,Harare,Urban,well,192,0,Clean,0.0356588,0.0000915753
Akatsi,Harare,Urban,tap_in_home,516,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,306,0,"Contaminated: Chemical",6.0253,0
Akatsi,Harare,Urban,well,220,0,Clean,0.0410639,0.0000299643
Akatsi,Harare,Urban,tap_in_home_broken,954,0,NULL,NULL,NULL
Akatsi,Harare,Urban,well,386,0,"Contaminated: Biological",0,96.6341
Akatsi,Harare,Urban,well,186,0,Clean,0.0993179,0.0000206993
Akatsi,Harare,Urban,well,186,0,"Contaminated: Biological",0,182.88
Akatsi,Harare,Urban,tap_in_home_broken,732,0,NULL,NULL,NULL
