province_name,town_name,type_of_water_source,number_of_people_served,visit_count
Sokoto,Majengo,well,368,1
Sokoto,Ilanga,well,174,1
Kilimani,Isiqalo,tap_in_home_broken,488,1
Sokoto,Rural,river,834,1
Kilimani,Rural,tap_in_home,902,1
Akatsi,Rural,tap_in_home,962,1
Amanzi,Rural,well,294,1
Hawassa,Rural,well,228,1
Kilimani,Mrembo,well,280,1
Amanzi,Abidjan,shared_tap,2894,1
Kilimani,Harare,well,320,1
Akatsi,Rural,shared_tap,1674,1
Sokoto,Rural,well,306,1
Kilimani,Harare,river,726,1
Hawassa,Rural,shared_tap,1808,1
Amanzi,Amina,tap_in_home_broken,846,1
Amanzi,Abidjan,tap_in_home_broken,456,1
Kilimani,Rural,shared_tap,3766,1
Amanzi,Rural,tap_in_home,740,1
Sokoto,Rural,well,186,1
Amanzi,Dahabu,tap_in_home,702,1
Sokoto,Rural,well,248,1
Kilimani,Rural,shared_tap,2388,1
Hawassa,Rural,well,358,1
Kilimani,Rural,tap_in_home,956,1
Amanzi,Abidjan,river,890,1
Kilimani,Isiqalo,tap_in_home,582,1
Kilimani,Rural,well,276,1
Kilimani,Isiqalo,well,280,1
Amanzi,Bello,tap_in_home_broken,452,1
Akatsi,Rural,tap_in_home,830,1
Kilimani,Rural,well,270,1
Amanzi,Dahabu,tap_in_home,698,1
Akatsi,Kintampo,well,202,1
Akatsi,Rural,tap_in_home,318,1
Hawassa,Rural,shared_tap,3286,1
Kilimani,Rural,shared_tap,3576,1
Hawassa,Rural,well,392,1
Akatsi,Rural,tap_in_home,316,1
Hawassa,Amina,well,330,1
Akatsi,Lusaka,well,288,1
Kilimani,Rural,shared_tap,2684,1
Sokoto,Rural,well,300,1
Amanzi,Rural,tap_in_home,652,1
Akatsi,Rural,shared_tap,724,1
Kilimani,Rural,river,908,1
Sokoto,Rural,well,364,1
Akatsi,Rural,shared_tap,3560,1
Akatsi,Lusaka,well,210,1
Kilimani,Rural,shared_tap,3514,1
Sokoto,Ilanga,well,394,1
Hawassa,Rural,well,350,1
Kilimani,Rural,well,220,1
Amanzi,Rural,tap_in_home_broken,970,1
Sokoto,Rural,well,172,1
Amanzi,Rural,tap_in_home_broken,582,1
Sokoto,Rural,river,560,1
Akatsi,Rural,well,202,1
Sokoto,Rural,river,948,1
Kilimani,Amara,well,174,1
Hawassa,Rural,tap_in_home_broken,678,1
Hawassa,Rural,tap_in_home,380,1
Sokoto,Rural,tap_in_home,874,1
Akatsi,Rural,shared_tap,3464,1
Sokoto,Rural,well,306,1
Kilimani,Zuri,river,894,1
Kilimani,Amara,tap_in_home,774,1
Akatsi,Rural,well,192,1
Akatsi,Rural,well,176,1
Kilimani,Rural,well,162,1
Akatsi,Rural,well,328,1
Hawassa,Rural,tap_in_home_broken,852,1
Sokoto,Ilanga,well,244,1
Hawassa,Rural,tap_in_home,848,1
Akatsi,Rural,shared_tap,1864,1
Hawassa,Amina,shared_tap,3112,1
Amanzi,Dahabu,tap_in_home,608,1
Sokoto,Marang,tap_in_home,746,1
Kilimani,Rural,well,348,1
Sokoto,Bahari,well,254,1
Akatsi,Rural,well,292,1
Akatsi,Lusaka,tap_in_home_broken,520,1
Akatsi,Rural,well,366,1
Hawassa,Rural,river,606,1
Kilimani,Amara,tap_in_home_broken,502,1
Kilimani,Mrembo,well,254,1
Akatsi,Rural,well,206,1
Amanzi,Rural,shared_tap,2086,1
Kilimani,Rural,well,280,1
Akatsi,Rural,well,372,1
Akatsi,Harare,well,258,1
Akatsi,Rural,tap_in_home,574,1
Akatsi,Rural,well,354,1
Sokoto,Marang,well,210,1
Sokoto,Bahari,well,386,1
Kilimani,Rural,well,184,1
Akatsi,Lusaka,well,370,1
Sokoto,Rural,well,232,1
Sokoto,Rural,river,730,1
Akatsi,Rural,well,208,1
Amanzi,Asmara,well,286,1
Akatsi,Rural,well,220,1
Akatsi,Rural,well,272,1
Akatsi,Lusaka,tap_in_home,858,1
Akatsi,Rural,shared_tap,1402,1
Hawassa,Rural,well,362,1
Hawassa,Rural,well,296,1
Kilimani,Rural,well,218,1
Akatsi,Rural,well,298,1
Amanzi,Asmara,tap_in_home,596,1
Hawassa,Zanzibar,shared_tap,1208,1
Akatsi,Kintampo,tap_in_home,360,1
Hawassa,Rural,tap_in_home_broken,954,1
Sokoto,Kofi,tap_in_home_broken,484,1
Kilimani,Mrembo,well,274,1
Akatsi,Harare,well,348,1
Akatsi,Rural,tap_in_home_broken,506,1
Amanzi,Asmara,tap_in_home_broken,484,1
Akatsi,Lusaka,tap_in_home,416,1
Hawassa,Rural,well,330,1
Kilimani,Harare,tap_in_home,422,1
Akatsi,Rural,tap_in_home,622,1
Kilimani,Rural,tap_in_home,324,1
Hawassa,Rural,tap_in_home,776,1
Sokoto,Kofi,tap_in_home,490,1
Akatsi,Lusaka,well,356,1
Akatsi,Rural,river,848,1
Kilimani,Rural,tap_in_home_broken,488,1
Amanzi,Rural,tap_in_home,836,1
Akatsi,Rural,shared_tap,2752,1
Sokoto,Kofi,well,292,1
Akatsi,Rural,shared_tap,686,1
Akatsi,Rural,shared_tap,3354,1
Hawassa,Rural,tap_in_home,922,1
Amanzi,Rural,shared_tap,3298,1
Hawassa,Rural,shared_tap,370,1
Akatsi,Rural,well,172,1
Kilimani,Rural,well,338,1
Kilimani,Zuri,river,732,1
Amanzi,Rural,tap_in_home,658,1
Amanzi,Rural,well,304,1
Hawassa,Serowe,well,262,1
Amanzi,Rural,well,220,1
Sokoto,Rural,river,564,1
Kilimani,Zuri,tap_in_home_broken,646,1
Sokoto,Rural,shared_tap,1368,1
Akatsi,Rural,well,298,1
Sokoto,Bahari,river,952,1
Hawassa,Serowe,well,392,1
Akatsi,Rural,well,228,1
Hawassa,Rural,well,272,1
Amanzi,Bello,tap_in_home_broken,480,1
Hawassa,Rural,tap_in_home,748,1
Sokoto,Rural,shared_tap,278,1
Akatsi,Rural,well,252,1
Sokoto,Bahari,well,278,1
Kilimani,Zuri,tap_in_home_broken,330,1
Kilimani,Rural,well,282,1
Kilimani,Rural,tap_in_home,622,1
Amanzi,Dahabu,tap_in_home,612,1
Sokoto,Ilanga,river,486,1
Hawassa,Serowe,well,168,1
Akatsi,Kintampo,tap_in_home_broken,944,1
Kilimani,Rural,well,224,1
Sokoto,Bahari,tap_in_home_broken,368,1
Amanzi,Amina,tap_in_home_broken,508,1
Amanzi,Rural,well,342,1
Kilimani,Mrembo,well,348,1
Sokoto,Rural,river,466,1
Kilimani,Rural,shared_tap,3378,1
Hawassa,Rural,shared_tap,2360,1
Hawassa,Yaounde,well,246,1
Kilimani,Rural,well,392,1
Sokoto,Majengo,river,710,1
Kilimani,Zuri,river,442,1
Hawassa,Rural,tap_in_home_broken,394,1
Akatsi,Rural,well,212,1
Sokoto,Rural,well,260,1
Akatsi,Rural,well,364,1
Hawassa,Rural,well,294,1
Kilimani,Rural,well,214,1
Sokoto,Rural,tap_in_home_broken,392,1
Hawassa,Rural,river,478,1
Kilimani,Rural,tap_in_home_broken,634,1
Sokoto,Marang,well,228,1
Amanzi,Rural,well,216,1
Kilimani,Isiqalo,shared_tap,3382,1
Sokoto,Marang,well,160,1
Akatsi,Kintampo,tap_in_home,858,1
Kilimani,Mrembo,well,360,1
Kilimani,Rural,well,276,1
Akatsi,Rural,tap_in_home_broken,602,1
Amanzi,Asmara,tap_in_home_broken,684,1
Akatsi,Rural,shared_tap,1488,1
Hawassa,Rural,well,296,1
Kilimani,Rural,shared_tap,2360,1
Hawassa,Yaounde,tap_in_home,392,1
Hawassa,Rural,well,244,1
Akatsi,Rural,well,320,1
Akatsi,Rural,well,222,1
Akatsi,Rural,shared_tap,2772,1
Kilimani,Rural,shared_tap,3734,1
Akatsi,Kintampo,well,264,1
Sokoto,Bahari,tap_in_home,800,1
Kilimani,Rural,well,370,1
Kilimani,Rural,shared_tap,538,1
Akatsi,Rural,well,282,1
Kilimani,Rural,tap_in_home_broken,966,1
Kilimani,Rural,shared_tap,3300,1
Kilimani,Rural,shared_tap,1536,1
Sokoto,Rural,river,954,1
Kilimani,Rural,tap_in_home_broken,768,1
Sokoto,Rural,well,390,1
Akatsi,Rural,well,308,1
Kilimani,Mrembo,well,266,1
Kilimani,Rural,well,332,1
Hawassa,Rural,river,456,1
Hawassa,Rural,well,272,1
Akatsi,Lusaka,tap_in_home_broken,488,1
Kilimani,Rural,well,218,1
Hawassa,Rural,well,220,1
Sokoto,Kofi,tap_in_home,708,1
Kilimani,Mrembo,well,264,1
Kilimani,Harare,well,356,1
Kilimani,Rural,well,346,1
Akatsi,Rural,well,222,1
Akatsi,Rural,well,364,1
Amanzi,Asmara,tap_in_home_broken,638,1
Kilimani,Amara,tap_in_home,736,1
Amanzi,Dahabu,tap_in_home,486,1
Amanzi,Dahabu,tap_in_home,734,1
Sokoto,Rural,well,264,1
Akatsi,Rural,well,204,1
Sokoto,Rural,well,230,1
Akatsi,Lusaka,tap_in_home_broken,446,1
Sokoto,Cheche,well,352,1
Kilimani,Rural,well,164,1
Amanzi,Dahabu,shared_tap,1372,1
Amanzi,Rural,tap_in_home_broken,546,1
Akatsi,Rural,well,242,1
Sokoto,Marang,well,162,1
Hawassa,Rural,river,950,1
Hawassa,Djenne,river,808,1
Sokoto,Ilanga,tap_in_home_broken,680,1
Kilimani,Isiqalo,well,316,1
Kilimani,Amara,tap_in_home,984,1
Kilimani,Rural,well,296,1
Akatsi,Lusaka,well,340,1
Amanzi,Pwani,tap_in_home,836,1
Hawassa,Djenne,well,176,1
Hawassa,Rural,shared_tap,1152,1
Akatsi,Lusaka,well,212,1
Amanzi,Pwani,shared_tap,1280,1
Hawassa,Amina,well,212,1
Sokoto,Cheche,tap_in_home,988,1
Sokoto,Ilanga,tap_in_home_broken,964,1
Akatsi,Rural,well,288,1
Akatsi,Rural,well,180,1
Amanzi,Pwani,well,398,1
Sokoto,Rural,well,342,1
Sokoto,Ilanga,well,218,1
Akatsi,Rural,well,278,1
Sokoto,Rural,tap_in_home,872,1
Kilimani,Rural,well,198,1
Amanzi,Pwani,well,164,1
Amanzi,Asmara,tap_in_home,372,1
Akatsi,Rural,well,184,1
Sokoto,Marang,tap_in_home,312,1
Sokoto,Rural,shared_tap,2612,1
Sokoto,Ilanga,river,536,1
Sokoto,Rural,well,266,1
Sokoto,Rural,shared_tap,2234,1
Kilimani,Rural,shared_tap,2606,1
Sokoto,Rural,well,170,1
Kilimani,Rural,well,248,1
Hawassa,Rural,tap_in_home,974,1
Amanzi,Abidjan,well,270,1
Kilimani,Rural,well,390,1
Amanzi,Abidjan,tap_in_home,548,1
Hawassa,Rural,well,328,1
Sokoto,Rural,well,380,1
Kilimani,Isiqalo,well,212,1
Hawassa,Rural,tap_in_home_broken,620,1
Sokoto,Rural,river,662,1
Amanzi,Rural,shared_tap,756,1
Akatsi,Rural,tap_in_home,822,1
Sokoto,Rural,well,304,1
Kilimani,Rural,river,412,1
Kilimani,Rural,tap_in_home,878,1
Amanzi,Rural,tap_in_home_broken,814,1
Sokoto,Bahari,tap_in_home,366,1
Sokoto,Rural,shared_tap,2474,1
Amanzi,Pwani,tap_in_home,784,1
Akatsi,Rural,river,598,1
Sokoto,Rural,tap_in_home,896,1
Akatsi,Harare,well,200,1
Kilimani,Amara,well,348,1
Akatsi,Rural,shared_tap,1268,1
Kilimani,Harare,well,332,1
Amanzi,Rural,well,196,1
Amanzi,Pwani,tap_in_home_broken,702,1
Amanzi,Amina,well,384,1
Sokoto,Rural,river,808,1
Amanzi,Dahabu,tap_in_home,686,1
Hawassa,Rural,shared_tap,1686,1
Hawassa,Serowe,tap_in_home,662,1
Amanzi,Rural,well,240,1
Akatsi,Harare,shared_tap,664,1
Kilimani,Amara,tap_in_home,310,1
Amanzi,Dahabu,tap_in_home,564,1
Kilimani,Rural,well,212,1
Sokoto,Rural,shared_tap,3798,1
Amanzi,Dahabu,tap_in_home,394,1
Sokoto,Marang,tap_in_home,742,1
Hawassa,Rural,tap_in_home,770,1
Akatsi,Rural,well,212,1
Kilimani,Rural,tap_in_home_broken,640,1
Akatsi,Lusaka,well,280,1
Akatsi,Rural,shared_tap,1320,1
Sokoto,Majengo,tap_in_home_broken,828,1
Sokoto,Majengo,tap_in_home,780,1
Amanzi,Amina,tap_in_home_broken,546,1
Amanzi,Dahabu,tap_in_home,560,1
Akatsi,Rural,tap_in_home_broken,728,1
Hawassa,Rural,well,164,1
Sokoto,Marang,tap_in_home_broken,636,1
Hawassa,Deka,shared_tap,2318,1
Hawassa,Rural,tap_in_home_broken,330,1
Hawassa,Rural,tap_in_home,840,1
Akatsi,Rural,well,326,1
Kilimani,Rural,tap_in_home,498,1
Kilimani,Mrembo,well,388,1
Hawassa,Rural,shared_tap,3188,1
Hawassa,Amina,well,164,1
Hawassa,Rural,tap_in_home_broken,750,1
Akatsi,Rural,tap_in_home_broken,620,1
Akatsi,Rural,well,380,1
Akatsi,Lusaka,well,362,1
Amanzi,Dahabu,tap_in_home,568,1
Akatsi,Harare,well,388,1
Kilimani,Rural,well,176,1
Hawassa,Zanzibar,well,244,1
Amanzi,Rural,well,382,1
Amanzi,Rural,tap_in_home_broken,482,1
Akatsi,Rural,shared_tap,2852,1
Amanzi,Amina,tap_in_home_broken,692,1
Amanzi,Rural,tap_in_home,634,1
Hawassa,Yaounde,tap_in_home,628,1
Amanzi,Rural,well,378,1
Kilimani,Mrembo,tap_in_home_broken,512,1
Kilimani,Harare,well,382,1
Akatsi,Lusaka,well,386,1
Kilimani,Zuri,well,222,1
Sokoto,Cheche,well,208,1
Amanzi,Abidjan,tap_in_home_broken,844,1
Amanzi,Rural,well,296,1
Akatsi,Rural,shared_tap,2784,1
Sokoto,Rural,tap_in_home_broken,710,1
Akatsi,Rural,tap_in_home,790,1
Hawassa,Rural,shared_tap,634,1
Hawassa,Djenne,tap_in_home_broken,448,1
Kilimani,Rural,tap_in_home_broken,344,1
Hawassa,Rural,well,298,1
Sokoto,Rural,river,632,1
Sokoto,Majengo,river,400,1
Kilimani,Zuri,well,234,1
Kilimani,Rural,well,390,1
Hawassa,Rural,well,210,1
Sokoto,Rural,shared_tap,2908,1
Sokoto,Rural,tap_in_home,554,1
Amanzi,Rural,tap_in_home_broken,714,1
Hawassa,Rural,well,286,1
Hawassa,Rural,shared_tap,620,1
Akatsi,Rural,well,298,1
Akatsi,Lusaka,tap_in_home_broken,686,1
Sokoto,Ilanga,well,366,1
Kilimani,Harare,well,198,1
Amanzi,Bello,shared_tap,2312,1
Akatsi,Rural,well,312,1
Hawassa,Deka,well,326,1
Akatsi,Rural,well,380,1
Amanzi,Rural,river,984,1
Sokoto,Rural,river,960,1
Amanzi,Asmara,tap_in_home,654,1
Amanzi,Asmara,tap_in_home,720,1
Sokoto,Rural,river,812,1
Akatsi,Rural,shared_tap,1140,1
Sokoto,Ilanga,tap_in_home,410,1
Hawassa,Serowe,well,172,1
Amanzi,Rural,river,968,1
Kilimani,Rural,well,284,1
Kilimani,Rural,tap_in_home,774,1
Sokoto,Rural,tap_in_home,502,1
Hawassa,Rural,tap_in_home_broken,710,1
Kilimani,Isiqalo,well,246,1
Kilimani,Harare,well,352,1
Kilimani,Mrembo,well,280,1
Hawassa,Rural,well,246,1
Kilimani,Rural,shared_tap,1198,1
Kilimani,Rural,tap_in_home,350,1
Kilimani,Rural,well,242,1
Kilimani,Rural,tap_in_home_broken,614,1
Hawassa,Rural,shared_tap,2256,1
Sokoto,Bahari,tap_in_home,838,1
Sokoto,Ilanga,river,418,1
Akatsi,Kintampo,tap_in_home,810,1
Kilimani,Rural,well,366,1
Hawassa,Rural,shared_tap,2576,1
Amanzi,Rural,well,290,1
Kilimani,Rural,river,404,1
Kilimani,Rural,shared_tap,3052,1
Sokoto,Majengo,tap_in_home,350,1
Kilimani,Amara,well,270,1
Kilimani,Rural,tap_in_home,460,1
Akatsi,Rural,well,188,1
Sokoto,Ilanga,tap_in_home,326,1
Sokoto,Rural,river,948,1
Akatsi,Rural,tap_in_home,614,1
Sokoto,Rural,river,534,1
Hawassa,Rural,well,176,1
Hawassa,Deka,well,376,1
Sokoto,Rural,well,182,1
Akatsi,Kintampo,well,372,1
Akatsi,Rural,well,270,1
Kilimani,Harare,well,312,1
Amanzi,Rural,tap_in_home,880,1
Amanzi,Amina,well,350,1
Akatsi,Rural,tap_in_home,830,1
Sokoto,Rural,well,222,1
Amanzi,Dahabu,shared_tap,3060,1
Kilimani,Isiqalo,well,188,1
Kilimani,Rural,shared_tap,988,1
Sokoto,Marang,well,378,1
Hawassa,Rural,tap_in_home_broken,884,1
Akatsi,Rural,shared_tap,3124,1
Kilimani,Rural,well,304,1
Akatsi,Rural,well,230,1
Amanzi,Abidjan,tap_in_home,760,1
Kilimani,Rural,well,250,1
Sokoto,Ilanga,tap_in_home_broken,950,1
Sokoto,Cheche,river,778,1
Kilimani,Zuri,river,846,1
Sokoto,Majengo,well,324,1
Hawassa,Serowe,shared_tap,3204,1
Amanzi,Amina,tap_in_home_broken,302,1
Sokoto,Cheche,tap_in_home_broken,752,1
Sokoto,Marang,well,248,1
Sokoto,Rural,river,468,1
Kilimani,Rural,shared_tap,358,1
Amanzi,Asmara,shared_tap,1932,1
Sokoto,Rural,river,688,1
Kilimani,Amara,well,210,1
Amanzi,Asmara,tap_in_home,786,1
Amanzi,Dahabu,shared_tap,840,1
Sokoto,Bahari,well,328,1
Sokoto,Rural,river,948,1
Akatsi,Rural,well,230,1
Sokoto,Rural,well,258,1
Akatsi,Rural,tap_in_home,332,1
Hawassa,Serowe,well,178,1
Sokoto,Bahari,well,276,1
Akatsi,Lusaka,tap_in_home,480,1
Kilimani,Isiqalo,well,200,1
Akatsi,Rural,well,188,1
Akatsi,Rural,shared_tap,876,1
Hawassa,Rural,river,530,1
Kilimani,Isiqalo,well,392,1
Sokoto,Rural,tap_in_home_broken,488,1
Akatsi,Lusaka,tap_in_home,450,1
Akatsi,Rural,well,214,1
Akatsi,Rural,well,330,1
Hawassa,Rural,shared_tap,1834,1
Akatsi,Lusaka,tap_in_home,852,1
Akatsi,Rural,well,176,1
Amanzi,Asmara,tap_in_home_broken,660,1
Akatsi,Rural,shared_tap,742,1
Amanzi,Rural,tap_in_home_broken,310,1
Hawassa,Rural,well,180,1
Akatsi,Rural,well,294,1
Amanzi,Asmara,tap_in_home,598,1
Amanzi,Rural,tap_in_home,328,1
Akatsi,Rural,river,532,1
Hawassa,Rural,well,370,1
Hawassa,Rural,well,168,1
Amanzi,Rural,river,780,1
Kilimani,Rural,well,290,1
Hawassa,Amina,well,276,1
Kilimani,Zuri,tap_in_home_broken,534,1
Akatsi,Rural,well,262,1
Akatsi,Rural,well,254,1
Sokoto,Rural,tap_in_home_broken,552,1
Hawassa,Amina,well,290,1
Hawassa,Rural,tap_in_home,794,1
Kilimani,Rural,well,290,1
Sokoto,Rural,shared_tap,1570,1
Amanzi,Rural,tap_in_home,380,1
Kilimani,Zuri,shared_tap,834,1
Amanzi,Rural,well,334,1
Hawassa,Zanzibar,tap_in_home_broken,744,1
Hawassa,Rural,shared_tap,3984,1
Kilimani,Harare,tap_in_home_broken,850,1
Amanzi,Rural,tap_in_home_broken,764,1
Akatsi,Rural,well,252,1
Akatsi,Lusaka,well,248,1
Akatsi,Rural,well,196,1
Hawassa,Rural,well,294,1
Kilimani,Rural,river,852,1
Sokoto,Ilanga,river,654,1
Akatsi,Rural,tap_in_home_broken,328,1
Kilimani,Rural,river,570,1
Sokoto,Marang,tap_in_home,358,1
Akatsi,Rural,tap_in_home,832,1
Hawassa,Rural,tap_in_home_broken,708,1
Amanzi,Dahabu,tap_in_home,486,1
Akatsi,Rural,well,398,1
Sokoto,Rural,well,194,1
Sokoto,Marang,well,272,1
Kilimani,Rural,river,958,1
Kilimani,Rural,well,250,1
Kilimani,Mrembo,well,192,1
Amanzi,Asmara,tap_in_home_broken,742,1
Sokoto,Majengo,tap_in_home,888,1
Sokoto,Rural,tap_in_home,314,1
Sokoto,Majengo,shared_tap,494,1
Kilimani,Rural,well,268,1
Sokoto,Rural,well,164,1
Sokoto,Kofi,shared_tap,1668,1
Akatsi,Rural,tap_in_home,506,1
Hawassa,Rural,shared_tap,526,1
Sokoto,Rural,tap_in_home_broken,360,1
Kilimani,Rural,shared_tap,2390,1
Akatsi,Rural,well,362,1
Akatsi,Rural,tap_in_home_broken,652,1
Akatsi,Rural,well,192,1
Kilimani,Rural,well,372,1
Hawassa,Rural,shared_tap,1984,1
Sokoto,Rural,river,768,1
Sokoto,Rural,well,384,1
Sokoto,Marang,well,340,1
Akatsi,Rural,well,344,1
Akatsi,Rural,tap_in_home,904,1
Kilimani,Harare,tap_in_home,568,1
Kilimani,Amara,tap_in_home,868,1
Akatsi,Rural,tap_in_home,738,1
Kilimani,Mrembo,tap_in_home,580,1
Sokoto,Rural,river,662,1
Kilimani,Rural,shared_tap,1118,1
Sokoto,Majengo,tap_in_home,856,1
Akatsi,Rural,shared_tap,1102,1
Akatsi,Rural,well,388,1
Sokoto,Rural,well,248,1
Kilimani,Mrembo,tap_in_home,358,1
Sokoto,Ilanga,river,446,1
Akatsi,Rural,well,214,1
Kilimani,Rural,well,242,1
Sokoto,Marang,well,216,1
Kilimani,Harare,tap_in_home_broken,798,1
Kilimani,Rural,shared_tap,1026,1
Kilimani,Rural,well,276,1
Amanzi,Abidjan,well,278,1
Amanzi,Dahabu,tap_in_home,600,1
Kilimani,Mrembo,tap_in_home,840,1
Akatsi,Rural,tap_in_home_broken,486,1
Kilimani,Rural,well,348,1
Sokoto,Ilanga,well,218,1
Hawassa,Rural,well,262,1
Akatsi,Rural,tap_in_home,566,1
Amanzi,Rural,well,390,1
Akatsi,Rural,well,298,1
Amanzi,Amina,tap_in_home_broken,712,1
Sokoto,Majengo,well,160,1
Hawassa,Rural,shared_tap,3688,1
Sokoto,Cheche,well,352,1
Sokoto,Rural,well,332,1
Kilimani,Amara,well,312,1
Sokoto,Rural,tap_in_home,808,1
Hawassa,Deka,well,240,1
Amanzi,Bello,tap_in_home,606,1
Sokoto,Kofi,tap_in_home,510,1
Sokoto,Rural,well,326,1
Hawassa,Yaounde,well,318,1
Akatsi,Rural,tap_in_home,516,1
Hawassa,Rural,tap_in_home_broken,480,1
Hawassa,Rural,tap_in_home,578,1
Akatsi,Kintampo,tap_in_home_broken,480,1
Kilimani,Rural,tap_in_home_broken,372,1
Kilimani,Rural,well,212,1
Hawassa,Rural,well,236,1
Sokoto,Rural,river,806,1
Kilimani,Rural,well,336,1
Kilimani,Rural,well,290,1
Kilimani,Rural,tap_in_home,618,1
Kilimani,Zuri,tap_in_home_broken,778,1
Sokoto,Rural,shared_tap,1272,1
Sokoto,Rural,river,890,1
Akatsi,Rural,shared_tap,3956,1
Sokoto,Ilanga,well,172,1
Amanzi,Rural,well,204,1
Hawassa,Rural,shared_tap,3838,1
Amanzi,Rural,tap_in_home_broken,582,1
Amanzi,Bello,tap_in_home,352,1
Sokoto,Ilanga,tap_in_home_broken,628,1
Sokoto,Marang,well,372,1
Sokoto,Majengo,well,280,1
Sokoto,Rural,tap_in_home_broken,434,1
Sokoto,Kofi,river,676,1
Sokoto,Rural,shared_tap,1774,1
Sokoto,Rural,tap_in_home_broken,598,1
Amanzi,Rural,tap_in_home,660,1
Akatsi,Lusaka,well,228,1
Kilimani,Rural,shared_tap,1344,1
Amanzi,Amina,tap_in_home_broken,302,1
Akatsi,Rural,well,260,1
Sokoto,Rural,tap_in_home,868,1
Amanzi,Rural,tap_in_home,856,1
Hawassa,Rural,well,314,1
Kilimani,Rural,tap_in_home,606,1
Kilimani,Rural,tap_in_home_broken,672,1
Kilimani,Rural,tap_in_home_broken,660,1
Kilimani,Rural,well,188,1
Kilimani,Amara,well,210,1
Akatsi,Rural,well,352,1
Kilimani,Amara,well,316,1
Hawassa,Rural,well,254,1
Amanzi,Asmara,shared_tap,2666,1
Akatsi,Rural,shared_tap,3126,1
Akatsi,Harare,well,240,1
Sokoto,Ilanga,well,182,1
Akatsi,Rural,shared_tap,2564,1
Sokoto,Rural,well,186,1
Kilimani,Rural,well,288,1
Sokoto,Rural,tap_in_home,644,1
Amanzi,Rural,tap_in_home,410,1
Akatsi,Lusaka,well,250,1
Kilimani,Isiqalo,river,940,1
Kilimani,Rural,well,172,1
Hawassa,Zanzibar,tap_in_home,838,1
Kilimani,Rural,tap_in_home,456,1
Amanzi,Asmara,river,564,1
Sokoto,Rural,river,758,1
Hawassa,Rural,tap_in_home_broken,494,1
Sokoto,Rural,well,242,1
Akatsi,Rural,well,236,1
Sokoto,Ilanga,well,236,1
Amanzi,Rural,shared_tap,3092,1
Sokoto,Rural,river,820,1
Akatsi,Rural,well,242,1
Amanzi,Rural,well,278,1
Akatsi,Rural,well,228,1
Hawassa,Rural,tap_in_home_broken,628,1
Amanzi,Asmara,tap_in_home,662,1
Sokoto,Marang,tap_in_home,940,1
Akatsi,Rural,well,228,1
Akatsi,Rural,well,284,1
Hawassa,Rural,well,334,1
Akatsi,Rural,well,302,1
Akatsi,Rural,well,350,1
Hawassa,Rural,well,356,1
Akatsi,Rural,well,228,1
Hawassa,Rural,well,326,1
Akatsi,Rural,well,238,1
Kilimani,Mrembo,river,920,1
Kilimani,Rural,tap_in_home,660,1
Kilimani,Harare,well,228,1
Akatsi,Rural,shared_tap,266,1
Sokoto,Kofi,shared_tap,3052,1
Amanzi,Rural,well,376,1
Kilimani,Rural,well,382,1
Amanzi,Amina,tap_in_home_broken,888,1
Amanzi,Dahabu,tap_in_home,888,1
Hawassa,Rural,tap_in_home,968,1
Kilimani,Rural,well,210,1
Sokoto,Ilanga,tap_in_home,430,1
Akatsi,Rural,well,218,1
Kilimani,Harare,tap_in_home,576,1
Amanzi,Rural,tap_in_home,698,1
Akatsi,Rural,tap_in_home_broken,406,1
Kilimani,Rural,well,284,1
Kilimani,Rural,shared_tap,1100,1
Akatsi,Rural,shared_tap,3340,1
Akatsi,Rural,well,234,1
Amanzi,Rural,tap_in_home_broken,496,1
Sokoto,Ilanga,tap_in_home,468,1
Kilimani,Mrembo,well,168,1
Hawassa,Serowe,well,256,1
Kilimani,Rural,well,304,1
Kilimani,Harare,well,192,1
Kilimani,Zuri,shared_tap,1038,1
Kilimani,Isiqalo,tap_in_home_broken,394,1
Amanzi,Rural,tap_in_home_broken,378,1
Kilimani,Mrembo,well,282,1
Amanzi,Asmara,tap_in_home_broken,992,1
Hawassa,Rural,tap_in_home,570,1
Kilimani,Rural,tap_in_home,522,1
Akatsi,Rural,well,248,1
Akatsi,Lusaka,well,346,1
Kilimani,Amara,well,362,1
Amanzi,Rural,tap_in_home_broken,440,1
Sokoto,Cheche,well,378,1
Akatsi,Rural,well,302,1
Hawassa,Serowe,well,222,1
Amanzi,Rural,well,302,1
Hawassa,Deka,well,190,1
Sokoto,Rural,tap_in_home_broken,636,1
Kilimani,Rural,shared_tap,1894,1
Hawassa,Rural,well,346,1
Kilimani,Rural,shared_tap,1842,1
Akatsi,Rural,shared_tap,2942,1
Hawassa,Rural,well,244,1
Kilimani,Rural,river,676,1
Sokoto,Ilanga,well,220,1
Akatsi,Harare,well,302,1
Kilimani,Amara,well,172,1
Kilimani,Amara,tap_in_home_broken,782,1
Hawassa,Rural,river,944,1
Hawassa,Rural,well,250,1
Akatsi,Rural,well,386,1
Hawassa,Rural,well,234,1
Hawassa,Rural,river,608,1
Amanzi,Rural,well,190,1
Akatsi,Kintampo,well,362,1
Akatsi,Rural,well,210,1
Akatsi,Rural,well,312,1
Sokoto,Rural,river,880,1
Hawassa,Rural,tap_in_home_broken,752,1
Amanzi,Bello,well,366,1
Akatsi,Lusaka,tap_in_home,914,1
Sokoto,Rural,well,198,1
Amanzi,Dahabu,tap_in_home,590,1
